timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
/",2751,0,180,180,https://faceboo.com/marketplace/?ref=bookmark,0,0,21048
1741721799062,21049,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-73,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://faceboo.com/marketplace/?ref=bookmark,0,0,21049
1741721799062,21048,Facebook Groups,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://facebook.com/groups/feed/,0,0,21048
1741721789222,30904,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-110,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4644,246,180,180,https://web.facebook.com/friends?_rdc=1&_rdr,1962,0,1474
1741721789222,1962,Friend Request-0,301,Moved Permanently,Thread Group 1-110,text,true,,504,121,180,180,https://facebook.com/friends,1962,0,1474
1741721791184,7901,Friend Request-1,302,Found,Thread Group 1-110,text,true,,883,125,180,180,https://www.facebook.com/friends,7901,0,7415
1741721799085,21041,Friend Request-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-110,text,false,,3257,0,180,180,https://web.facebook.com/friends?_rdc=1&_rdr,0,0,21041
1741721799107,21035,Facebook Groups,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-78,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://facebook.com/groups/feed/,0,0,21035
1741721799123,21034,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-68,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://faceboo.com/marketplace/?ref=bookmark,0,0,21034
1741721799137,21036,Facebook Feed,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-81,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://facebook.com/?filter=all&sk=h_chr,0,0,21036
1741721798129,22056,Facebook Reels,200,OK,Thread Group 1-155,text,true,,429997,377,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,4025,0,3648
1741721798129,4025,Facebook Reels-0,301,Moved Permanently,Thread Group 1-155,text,true,,502,119,180,180,https://facebook.com/reel/,4025,0,3648
1741721802154,4768,Facebook Reels-1,302,Found,Thread Group 1-155,text,true,,881,123,180,180,https://www.facebook.com/reel/,4768,0,4210
1741721806921,13263,Facebook Reels-2,200,OK,Thread Group 1-155,text,true,,428614,135,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,635,0,0
1741721790465,29949,Facebook Marketplace,200,OK,Thread Group 1-30,text,true,,428280,436,180,180,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,7664,0,7247
1741721790465,7664,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-30,text,true,,464,138,180,180,https://faceboo.com/marketplace/?ref=bookmark,7664,0,7247
1741721798129,4084,Facebook Marketplace-1,302,Found,Thread Group 1-30,text,true,,901,143,180,180,https://www.facebook.com/marketplace/?ref=bookmark,4084,0,3648
1741721802213,18201,Facebook Marketplace-2,200,OK,Thread Group 1-30,text,true,,426915,155,180,180,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,8065,0,7493
1741721808830,11648,Facebook Reels,200,OK,Thread Group 1-193,text,true,,430341,377,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,459,0,0
1741721808830,459,Facebook Reels-0,301,Moved Permanently,Thread Group 1-193,text,true,,503,119,180,180,https://facebook.com/reel/,459,0,0
1741721809289,496,Facebook Reels-1,302,Found,Thread Group 1-193,text,true,,882,123,180,180,https://www.facebook.com/reel/,496,0,0
1741721809785,10693,Facebook Reels-2,200,OK,Thread Group 1-193,text,true,,428956,135,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,515,0,0
1741721816462,4021,Facebook Groups,200,OK,Thread Group 1-194,text,true,,82690,398,180,180,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,390,0,0
1741721816462,390,Facebook Groups-0,301,Moved Permanently,Thread Group 1-194,text,true,,510,126,180,180,https://facebook.com/groups/feed/,390,0,0
1741721816852,298,Facebook Groups-1,302,Found,Thread Group 1-194,text,true,,889,130,180,180,https://www.facebook.com/groups/feed/,298,0,0
1741721817150,3333,Facebook Groups-2,200,OK,Thread Group 1-194,text,true,,81291,142,180,180,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,760,0,0
1741721817442,3205,Friend Request,200,OK,Thread Group 1-184,text,true,,72925,556,180,180,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,425,0,0
1741721817442,425,Friend Request-0,301,Moved Permanently,Thread Group 1-184,text,true,,505,121,180,180,https://facebook.com/friends,425,0,0
1741721817867,433,Friend Request-1,302,Found,Thread Group 1-184,text,true,,884,125,180,180,https://www.facebook.com/friends,433,0,0
1741721818300,593,Friend Request-2,302,Found,Thread Group 1-184,text,true,,4027,137,180,180,https://web.facebook.com/friends?_rdc=1&_rdr,593,0,0
1741721818893,1754,Friend Request-3,200,OK,Thread Group 1-184,text,true,,67509,173,180,180,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,663,0,0
1741721817078,4044,Facebook Groups,200,OK,Thread Group 1-145,text,true,,82708,398,180,180,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,299,0,0
1741721817078,299,Facebook Groups-0,301,Moved Permanently,Thread Group 1-145,text,true,,509,126,180,180,https://facebook.com/groups/feed/,299,0,0
1741721817377,321,Facebook Groups-1,302,Found,Thread Group 1-145,text,true,,889,130,180,180,https://www.facebook.com/groups/feed/,321,0,0
1741721817698,3424,Facebook Groups-2,200,OK,Thread Group 1-145,text,true,,81310,142,180,180,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,619,0,0
1741721800052,21023,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-172,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://faceboo.com/marketplace/?ref=bookmark,0,0,21023
1741721800052,21023,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to faceboo.com:443 [faceboo.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-156,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,180,180,https://faceboo.com/marketplace/?ref=bookmark,0,0,21023
1741721807388,14068,Facebook Marketplace,200,OK,Thread Group 1-63,text,true,,429394,436,180,180,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,2074,0,1572
1741721807388,2074,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-63,text,true,,468,138,180,180,https://faceboo.com/marketplace/?ref=bookmark,2074,0,1572
1741721809462,443,Facebook Marketplace-1,302,Found,Thread Group 1-63,text,true,,902,143,180,180,https://www.facebook.com/marketplace/?ref=bookmark,443,0,0
1741721809905,11551,Facebook Marketplace-2,200,OK,Thread Group 1-63,text,true,,428024,155,180,180,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,609,0,0
1741721805232,16229,Facebook Reels,200,OK,Thread Group 1-5,text,true,,430096,377,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,1756,0,1224
1741721805232,1756,Facebook Reels-0,301,Moved Permanently,Thread Group 1-5,text,true,,502,119,180,180,https://facebook.com/reel/,1756,0,1224
1741721806988,569,Facebook Reels-1,302,Found,Thread Group 1-5,text,true,,882,123,180,180,https://www.facebook.com/reel/,569,0,0
1741721807557,13904,Facebook Reels-2,200,OK,Thread Group 1-5,text,true,,428712,135,180,180,https://web.facebook.com/reel/?_rdc=1&_rdr,1363,0,523
1741721819328,2155,Facebook Feed,200,OK,Thread Group 1-134,text,true,,69079,422,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,593,0,0
1741721819328,593,Facebook Feed-0,301,Moved Permanently,Thread Group 1-134,text,true,,518,134,179,179,https://facebook.com/?filter=all&sk=h_chr,593,0,0
1741721819921,504,Facebook Feed-1,302,Found,Thread Group 1-134,text,true,,884,138,179,179,https://www.facebook.com/?filter=all&sk=h_chr,504,0,0
1741721820425,1058,Facebook Feed-2,200,OK,Thread Group 1-134,text,true,,67677,150,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,530,0,0
1741721818103,3435,Friend Request,200,OK,Thread Group 1-198,text,true,,70964,556,179,179,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,717,0,0
1741721818103,717,Friend Request-0,301,Moved Permanently,Thread Group 1-198,text,true,,505,121,179,179,https://facebook.com/friends,717,0,0
1741721818820,418,Friend Request-1,302,Found,Thread Group 1-198,text,true,,884,125,179,179,https://www.facebook.com/friends,418,0,0
1741721819238,709,Friend Request-2,302,Found,Thread Group 1-198,text,true,,2007,137,179,179,https://web.facebook.com/friends?_rdc=1&_rdr,709,0,0
1741721819947,1591,Friend Request-3,200,OK,Thread Group 1-198,text,true,,67568,173,179,179,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,621,0,0
1741721817198,4341,Friend Request,200,OK,Thread Group 1-191,text,true,,73199,556,179,179,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,307,0,0
1741721817198,307,Friend Request-0,301,Moved Permanently,Thread Group 1-191,text,true,,505,121,179,179,https://facebook.com/friends,307,0,0
1741721817505,398,Friend Request-1,302,Found,Thread Group 1-191,text,true,,884,125,179,179,https://www.facebook.com/friends,398,0,0
1741721817903,688,Friend Request-2,302,Found,Thread Group 1-191,text,true,,4032,137,179,179,https://web.facebook.com/friends?_rdc=1&_rdr,688,0,0
1741721818591,2948,Friend Request-3,200,OK,Thread Group 1-191,text,true,,67778,173,179,179,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,656,0,0
1741721819730,1918,Facebook Feed,200,OK,Thread Group 1-129,text,true,,69081,422,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,542,0,0
1741721819730,542,Facebook Feed-0,301,Moved Permanently,Thread Group 1-129,text,true,,518,134,179,179,https://facebook.com/?filter=all&sk=h_chr,542,0,0
1741721820273,351,Facebook Feed-1,302,Found,Thread Group 1-129,text,true,,880,138,179,179,https://www.facebook.com/?filter=all&sk=h_chr,351,0,0
1741721820624,1024,Facebook Feed-2,200,OK,Thread Group 1-129,text,true,,67683,150,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,810,0,378
1741721798859,22850,Facebook Feed,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4657,272,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,679,0,0
1741721798859,679,Facebook Feed-0,301,Moved Permanently,Thread Group 1-42,text,true,,517,134,179,179,https://facebook.com/?filter=all&sk=h_chr,679,0,0
1741721799538,1139,Facebook Feed-1,302,Found,Thread Group 1-42,text,true,,883,138,179,179,https://www.facebook.com/?filter=all&sk=h_chr,1139,0,540
1741721800677,21032,Facebook Feed-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-42,text,false,,3257,0,179,179,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,0,0,21032
1741721796501,25208,Facebook Reels,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-154,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3757,119,179,179,https://www.facebook.com/reel/,4176,0,3578
1741721796501,4176,Facebook Reels-0,301,Moved Permanently,Thread Group 1-154,text,true,,502,119,179,179,https://facebook.com/reel/,4176,0,3578
1741721800677,21032,Facebook Reels-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-154,text,false,,3255,0,179,179,https://www.facebook.com/reel/,0,0,21032
